Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longitude
Bulleen,16 Chateau Ri,4,h,1550000,PI,Jellis,10/12/2016,11.8,3105,,,,,,,,,
Bulleen,135 Manningham Rd,4,h,1085000,PI,Barry,10/12/2016,11.8,3105,4,2,1,1124,225,1960,Manningham,-37.7679,145.0958
Bulleen,24 Robert St,4,h,1300000,SP,Jellis,10/12/2016,11.8,3105,4,3,1,604,,,Manningham,-37.7621,145.086
Bulleen,30a Warringal St,3,h,1240000,S,Barry,10/12/2016,11.8,3105,,,,,,,,,
Bulleen,1/15 Estelle St,3,u,787000,S,Barry,11/2/2017,11.8,3105,3,1,2,306,100,1985,Manningham,-37.7792,145.0903
Bulleen,19 Warringal St,4,h,1280000,S,Barry,11/3/2017,11.8,3105,4,1,2,732,6791,,Manningham,-37.7615,145.0897
Bulleen,13 Marjorie Cl,5,h,,SP,Fletchers,12/6/2016,11.8,3105,5,2,2,677,372,2004,Manningham,-37.7789,145.0977
Bulleen,4 Chateau Ri,5,h,1900000,PI,Barry,12/11/2016,11.8,3105,,,,,,,,,
Bulleen,14 Kandanga Gr,3,h,1075000,S,Jellis,12/11/2016,11.8,3105,3,1,1,604,96,1960,Manningham,-37.7711,145.0928
Bulleen,8a Ronald Av,3,h,1100000,PI,Fletchers,12/11/2016,11.8,3105,,,,,,,,,
Bulleen,153 Thompsons Rd,2,h,890000,S,Fletchers,12/11/2016,11.8,3105,2,1,2,559,,,Manningham,-37.7739,145.094
Bulleen,31 Nirvana Cr,3,h,975000,PI,Barry,14/05/2016,11.8,3105,,,,,,,,,
Bulleen,38 Rocklea Rd,4,h,1320000,PI,Jellis,14/05/2016,11.8,3105,4,3,2,411,,1970,Manningham,-37.7698,145.083
Bulleen,23 Bourke St,4,h,1302000,SP,Barry,15/10/2016,11.8,3105,4,2,2,475,245,1996,Manningham,-37.765,145.0933
Bulleen,8 Vera St,3,h,1050000,PI,Fletchers,15/10/2016,11.8,3105,3,2,1,728,719,1965,Manningham,-37.7765,145.1031
Bulleen,7 Yarraleen Pl,4,h,,SP,Jellis,15/10/2016,11.8,3105,4,3,4,1221,,,Manningham,-37.7682,145.0824
Bulleen,7 Ronald Av,4,h,1298000,S,Barry,16/04/2016,11.8,3105,,,,,,,,,
Bulleen,71 Summit Dr,4,h,1000000,VB,hockingstuart,16/04/2016,11.8,3105,4,2,3,672,212,1970,Manningham,-37.7689,145.0895
Bulleen,10 Helene St,5,h,,SN,Philip,18/03/2017,11.8,3105,5,3,2,668,,,Manningham,-37.7639,145.0867
Bulleen,7 Kampman St,4,h,1300000,S,McGrath,18/03/2017,11.8,3105,4,2,2,744,300,1985,Manningham,-37.7791,145.086
Bulleen,63 Thompsons Rd,4,h,1250000,S,Barry,18/03/2017,11.8,3105,4,2,2,732,,,Manningham,-37.7771,145.0855
Bulleen,28 Kenneth St,4,h,976000,S,Barry,18/06/2016,11.8,3105,4,1,1,701,,,Manningham,-37.7786,145.0945
Bulleen,15 Riverview Tce,2,h,980000,S,Fletchers,18/06/2016,11.8,3105,3,1,1,551,,,Manningham,-37.7739,145.0962
Bulleen,37 Apex Cr,4,h,1120000,S,Barry,19/11/2016,11.8,3105,,,,,,,,,
Bulleen,1/7 Westwood Dr,3,u,812500,S,Barry,19/11/2016,11.8,3105,3,1,1,421,,,Manningham,-37.7798,145.1023
Bulleen,22 Nirvana Cr,4,h,1280000,S,Jellis,22/05/2016,11.8,3105,,,,,,,,,
Bulleen,14 Collins St,3,h,990000,PI,Barry,22/08/2016,11.8,3105,3,1,2,602,175,1975,Manningham,-37.7674,145.0988
Bulleen,38 Latrobe St,3,h,1150000,S,Barry,22/08/2016,11.8,3105,,,,,,,,,
Bulleen,18 Vista St,3,h,,S,Fletchers,22/08/2016,11.8,3105,4,2,2,296,195,2011,Manningham,-37.7779,145.1007
Bulleen,24 Alison Av,3,h,1060000,S,Ray,23/04/2016,11.8,3105,,,,,,,,,
Bulleen,4 Graeme Ct,4,h,1244000,PI,Fletchers,23/04/2016,11.8,3105,4,2,2,530,,,Manningham,-37.7735,145.088
Bulleen,19 Barak St,4,h,1100000,PI,Barry,24/09/2016,11.8,3105,4,2,2,693,212,1975,Manningham,-37.7743,145.0863
Bulleen,13 Birrarrung Ct,4,h,1475000,VB,Barry,24/09/2016,11.8,3105,4,2,2,617,,1998,Manningham,-37.7569,145.0913
Bulleen,42 Gisborne St,4,h,1140000,S,hockingstuart,24/09/2016,11.8,3105,4,2,3,554,,,Manningham,-37.7624,145.0961
Bulleen,43 Helene St,2,h,833000,S,Philip,25/02/2017,11.8,3105,2,1,0,359,,,Manningham,-37.7609,145.0869
Bulleen,10 Nevada Rt,4,h,1600000,S,Barry,25/02/2017,11.8,3105,,,,,,,,,
Bulleen,28 Flinders St,2,h,903000,S,Barry,26/07/2016,11.8,3105,2,1,1,591,140,1965,Manningham,-37.7679,145.0978
Bulleen,47 Alfreda Av,4,h,,S,Jellis,27/06/2016,11.8,3105,,,,,,,,,
Bulleen,2/6 England St,3,t,905000,PI,Fletchers,27/11/2016,11.8,3105,,,,,,,,,
Bulleen,8a Helene St,4,h,1125000,VB,Barry,27/11/2016,11.8,3105,,,,,,,,,
Bulleen,15 Moresby Av,3,h,1250000,SP,Jellis,27/11/2016,11.8,3105,,,,,,,,,
Bulleen,1 Fuller St,4,h,1351000,S,Jellis,28/05/2016,11.8,3105,4,2,2,740,,,Manningham,-37.7781,145.0901
Bulleen,13 Hillside Rd,2,h,1060000,S,Jellis,28/05/2016,11.8,3105,2,1,2,609,,,Manningham,-37.7762,145.0958
Bulleen,17 Kathleen Gr,3,h,1063000,S,Jellis,28/05/2016,11.8,3105,3,1,2,602,,,Manningham,-37.7712,145.097
Bulleen,26 Carrathool St,5,h,,PI,Parkes,30/07/2016,11.8,3105,5,3,2,826,,,Manningham,-37.7634,145.0892
Bulleen,3/10 Ronald Av,3,u,850000,PI,Barry,30/07/2016,11.8,3105,,,,,,,,,
Burwood,15 Loudon Rd,5,h,1590000,S,Jellis,3/9/2016,11.7,3125,4,3,2,661,253,1940,Whitehorse,-37.848,145.098
Burwood,4 Bennett St,3,h,1390000,S,Fletchers,3/12/2016,11.7,3125,3,1,2,697,,,Whitehorse,-37.851,145.1169
Burwood,6 Elgar Rd,3,h,,SP,Jellis,3/12/2016,11.7,3125,3,1,2,668,,,Whitehorse,-37.8486,145.1094
Burwood,2 Highbury Rd,4,h,,SP,Rounds,3/12/2016,11.7,3125,4,2,4,602,,,Monash,-37.8536,145.0957
Burwood,7 Keogh St,3,h,1300000,SA,Stockdale,3/12/2016,11.7,3125,3,1,2,773,,1960,Monash,-37.8562,145.1104
Burwood,35 McCubbin St,4,h,1890000,S,Ray,3/12/2016,11.7,3125,4,2,2,1145,111,1960,Whitehorse,-37.8538,145.127
Burwood,2/32 McIntyre St,3,u,1022500,S,Ray,3/12/2016,11.7,3125,3,2,2,265,130,2000,Whitehorse,-37.8516,145.1056
Burwood,1 Webb St,3,h,1250000,VB,Fletchers,3/12/2016,11.7,3125,3,1,1,662,,,Monash,-37.8561,145.1054
Burwood,163 Highbury Rd,3,h,1151000,S,Buxton,4/2/2016,11.7,3125,3,1,1,695,,,Whitehorse,-37.8551,145.1121
Burwood,30 Station St,3,h,1755000,S,Buxton,4/2/2016,11.7,3125,3,1,1,931,145,1970,Whitehorse,-37.854,145.1195
Burwood,45 Barnes Av,5,h,1505000,S,Tim,4/3/2017,11.7,3125,,,,,,,,,
Burwood,34 Beddows St,5,h,,PI,Buxton,4/3/2017,11.7,3125,5,3,2,513,185,1970,Whitehorse,-37.8532,145.1156
Burwood,20 Gilmour St,6,h,,S,Buxton,4/3/2017,11.7,3125,6,3,3,796,367,2014,Whitehorse,-37.8529,145.0986
Burwood,49 Morton Rd,3,h,,SP,Marshall,4/3/2017,11.7,3125,3,2,2,741,,,Monash,-37.8578,145.0993
Burwood,39 Sixth Av,3,h,935000,S,Purplebricks,4/3/2017,11.7,3125,,,,,,,,,
Burwood,1/109 Station St,3,u,686000,PI,Ray,4/3/2017,11.7,3125,3,1,2,273,,1980,Whitehorse,-37.8473,145.1203
Burwood,7 Waratah Av,3,h,1400000,S,Jellis,4/3/2017,11.7,3125,,,,,,,,,
Burwood,2/2 Aylwin Av,2,u,604000,S,Fletchers,4/6/2016,11.7,3125,,,,,,,,,
Burwood,2 Elgar Rd,3,h,1300000,S,Marshall,4/6/2016,11.7,3125,3,1,1,667,136,1950,Whitehorse,-37.8489,145.1093
Burwood,1 Leopold St,3,h,,SN,Woodards,4/6/2016,11.7,3125,3,1,2,763,118,1950,Monash,-37.8589,145.0948
Burwood,48 Station St,3,h,1160000,S,Greg,4/6/2016,11.7,3125,3,1,1,786,111,1950,Whitehorse,-37.8525,145.1198
Burwood,2 Alder St,4,h,,PI,Philip,7/5/2016,11.7,3125,4,2,1,811,,,Whitehorse,-37.8489,145.0985
Burwood,5 Church St,4,h,,PI,Buxton,7/5/2016,11.7,3125,4,2,2,711,,,Whitehorse,-37.8513,145.0965
Burwood,2/4 Farleigh Av,3,h,,SN,Woodards,7/5/2016,11.7,3125,,,,,,,,,
Burwood,7 Wattlebird Ct,4,h,2000000,S,Fletchers,7/5/2016,11.7,3125,4,3,2,928,229,1996,Whitehorse,-37.842,145.102
Burwood,1/9 Bronte Av,2,u,601000,S,Biggin,7/11/2016,11.7,3125,,,,,,,,,
Burwood,1/14 Corrigan St,3,h,790000,S,Fletchers,7/11/2016,11.7,3125,3,1,2,318,103,1960,Whitehorse,-37.8544,145.1114
Burwood,24 Patterson Av,3,h,,SN,RW,7/11/2016,11.7,3125,,,,,,,,,
Burwood,30 Waratah Av,3,t,930000,VB,Lindellas,7/11/2016,11.7,3125,,,,,,,,,
Burwood,36 Cumming St,3,h,,PI,Ross,8/10/2016,11.7,3125,30,12,0,946,,1950,Whitehorse,-37.853,145.1129
Burwood,25 Greenwood St,4,h,1682000,S,Jellis,8/10/2016,11.7,3125,4,2,1,921,174,1950,Whitehorse,-37.8494,145.1291
Burwood,14/1 Conservatory Dr,3,u,625000,PI,Jellis,10/9/2016,11.7,3125,3,2,1,0,115,2002,Monash,-37.8561,145.0962
Burwood,2/22 Scott Gr,3,t,780000,VB,Jellis,10/9/2016,11.7,3125,3,2,2,160,,,Whitehorse,-37.8525,145.0973
Burwood,2 Bennett St,3,h,1342000,S,McGrath,10/12/2016,11.7,3125,3,1,2,690,,,Whitehorse,-37.8509,145.117
Burwood,29 Clanbrae Av,4,h,1381000,S,Buxton,10/12/2016,11.7,3125,,,,,,,,,
Burwood,1/9 Farleigh Av,3,u,,SN,Barry,10/12/2016,11.7,3125,,,,,,,,,
Burwood,12 Havelock St,4,h,1782800,SP,Buxton,10/12/2016,11.7,3125,4,2,2,804,,,Whitehorse,-37.8516,145.1179
Burwood,3/14 Havelock St,3,t,956000,S,Buxton,11/2/2017,11.7,3125,,,,,,,,,
Burwood,3 Peacock St,3,h,1468000,S,Buxton,11/2/2017,11.7,3125,3,1,2,706,,,Whitehorse,-37.8509,145.1161
Burwood,28 Farleigh Av,3,t,,S,Buxton,11/3/2017,11.7,3125,,,,,,,,,
Burwood,1/10 McComas Gr,2,u,650000,PI,Buxton,11/3/2017,11.7,3125,2,1,1,194,120,1975,Whitehorse,-37.8509,145.1119
Burwood,8 McCubbin St,4,h,,S,Buxton,11/3/2017,11.7,3125,4,2,2,0,,,Whitehorse,-37.854,145.1306
Burwood,19 Wallace Rd,3,h,,SN,Woodards,11/3/2017,11.7,3125,3,3,2,645,,,Whitehorse,-37.8471,145.0985
Burwood,1/34 Cumming St,5,h,1060000,S,Ray,12/6/2016,11.7,3125,4,3,2,326,210,2013,Whitehorse,-37.8528,145.1129
Burwood,14 Wridgway Av,4,h,1765000,S,Ray,12/6/2016,11.7,3125,,,,,,,,,
Burwood,33 Brockhoff Dr,4,h,1255000,S,Buxton,12/11/2016,11.7,3125,4,2,2,438,210,2005,Monash,-37.8599,145.1101
Burwood,9 Ian Gr,4,h,,S,Jellis,12/11/2016,11.7,3125,4,2,3,608,,,Whitehorse,-37.8555,145.1203
Burwood,229 Highbury Rd,4,h,900000,S,Jellis,13/08/2016,11.7,3125,3,1,4,586,,1955,Whitehorse,-37.856,145.1196
Burwood,2a Iris St,2,h,633000,S,Noel,14/05/2016,11.7,3125,2,1,1,276,92,1965,Whitehorse,-37.8454,145.0971
Burwood,5 Keogh St,3,h,1070500,SP,Buxton,14/05/2016,11.7,3125,3,1,2,776,,,Monash,-37.856,145.1104
Burwood,22 Andrews St,3,h,1175000,S,Noel,15/10/2016,11.7,3125,3,1,2,661,,,Whitehorse,-37.8495,145.1282
Burwood,24 Wallace Rd,3,h,1521000,S,Marshall,15/10/2016,11.7,3125,3,2,2,660,,,Whitehorse,-37.8474,145.0988
Burwood,38 Gillard St,4,h,,PI,Marshall,16/04/2016,11.7,3125,5,2,1,824,,1950,Whitehorse,-37.8535,145.1139
Burwood,4 Ian Gr,7,h,,PI,Ray,16/04/2016,11.7,3125,7,3,1,581,200,1965,Whitehorse,-37.8559,145.1208
Burwood,29 Meldan St,2,h,1350000,S,Fletchers,16/04/2016,11.7,3125,2,1,2,593,82,1950,Whitehorse,-37.8444,145.1054
Burwood,2/14 Fulton Cr,2,u,,PI,Buxton,16/07/2016,11.7,3125,,,,,,,,,
Burwood,11 Alder St,4,t,,S,Noel,17/09/2016,11.7,3125,,,,,,,,,
Burwood,1/392 Burwood Hwy,3,t,752000,S,Allens,17/09/2016,11.7,3125,4,2,2,217,,1993,Whitehorse,-37.8522,145.1312
Burwood,1/46 Gillard St,3,h,570000,S,Ray,17/09/2016,11.7,3125,3,1,1,384,112,1950,Whitehorse,-37.8542,145.1138
Burwood,10 Hastings St,3,h,1460000,S,Marshall,17/09/2016,11.7,3125,3,1,2,742,,,Whitehorse,-37.8529,145.0962
Burwood,2/3 Havelock St,3,t,745000,S,Noel,17/09/2016,11.7,3125,3,1,2,228,126,1998,Whitehorse,-37.8521,145.1187
Burwood,42a Highbury Rd,5,h,757000,S,Fletchers,17/09/2016,11.7,3125,,,,,,,,,
Burwood,29 Iris St,3,h,,S,Marshall,17/09/2016,11.7,3125,3,1,2,465,120,1940,Whitehorse,-37.8455,145.0997
Burwood,4 Iris St,5,h,2150000,S,RW,17/09/2016,11.7,3125,5,4,2,643,380,2014,Whitehorse,-37.8454,145.0974
Burwood,8/33 McIntyre St,3,u,746000,S,Buxton,17/09/2016,11.7,3125,3,1,2,308,92,1995,Whitehorse,-37.8505,145.1065
Burwood,23 Monica St,3,h,990000,VB,Fletchers,17/09/2016,11.7,3125,3,2,2,263,,,Whitehorse,,
    RE,;,,,,,,,,,,,,,,,,,
    RE,,,,,,,,,,,,,,,,,,
Burwood,73 Muyan Cct,3,t,,PI,Ray,17/09/2016,11.7,3125,3,2,1,195,152,2012,Whitehorse,-37.8488,145.1259
Burwood,19 Puerta St,3,h,1540000,S,Jellis,17/09/2016,11.7,3125,3,2,2,653,120,1950,Whitehorse,-37.8445,145.1011
Burwood,1/24 Edwards St,3,t,1145000,S,Jellis,18/03/2017,11.7,3125,3,2,2,329,,,Whitehorse,-37.8484,145.1013
Burwood,38 Gillard St,5,h,1410000,PI,Fletchers,18/03/2017,11.7,3125,5,2,1,824,,1950,Whitehorse,-37.8535,145.1139
Burwood,23 Iris St,4,h,,S,RT,18/03/2017,11.7,3125,4,3,2,665,,,Whitehorse,-37.8454,145.0991
Burwood,3/17 Sunhill Av,4,t,902000,S,Jellis,18/03/2017,11.7,3125,,,,,,,,,
Burwood,28 Cypress Av,5,h,,PI,Buxton,18/06/2016,11.7,3125,,,,,,,,,
Burwood,4a Gracehill Av,2,u,600000,S,Fletchers,18/06/2016,11.7,3125,,,,,,,,,
Burwood,1/11 Greenwood St,4,t,,PI,Ray,18/06/2016,11.7,3125,,,,,,,,,
Burwood,16 Inverness Av,3,h,1020000,S,Buxton,18/06/2016,11.7,3125,,,,,,,,,
Burwood,2/17 Montpellier Rd,3,u,640000,PI,Noel,18/06/2016,11.7,3125,3,1,1,217,,,Monash,-37.8562,145.1075
Burwood,1/16 Morton Rd,4,t,1000050,S,Philip,18/06/2016,11.7,3125,,,,,,,,,
Burwood,2/16 Morton Rd,4,t,1000050,S,Philip,18/06/2016,11.7,3125,,,,,,,,,
Burwood,18 Murray Dr,4,h,1800000,PI,Jellis,18/06/2016,11.7,3125,4,2,2,1393,,1963,Whitehorse,-37.8463,145.102
Burwood,8 Pescott Cl,4,t,1270000,S,Jellis,18/06/2016,11.7,3125,4,2,2,399,212,2005,Monash,-37.8597,145.1084
Burwood,16 Webb St,3,h,,S,Jellis,18/06/2016,11.7,3125,3,2,2,313,,2000,Monash,-37.8566,145.1075
Burwood,19 Cookson Wy,4,h,,PI,Jellis,19/11/2016,11.7,3125,,,,,,,,,
Burwood,23 Cromwell St,3,h,,PI,Ray,19/11/2016,11.7,3125,3,2,1,706,,,Whitehorse,-37.853,145.1055
Burwood,363 Burwood Hwy,5,h,1800000,PI,Ray,22/05/2016,11.7,3125,,,,,,,,-37.8513,145.1282
Burwood,55 Parer St,4,t,900000,VB,Noel,22/05/2016,11.7,3125,4,3,2,381,176,2013,Whitehorse,-37.8459,145.1041
Burwood,2 Farleigh Av,3,h,1560000,S,Jellis,22/08/2016,11.7,3125,,,,,,,,,
Burwood,1/35 Haig St,4,t,1500000,VB,Noel,22/08/2016,11.7,3125,,,,,,,,,
Burwood,50 Harrison Av,4,h,1235000,S,Buxton,22/08/2016,11.7,3125,,,,,,,,,
Burwood,2/383 Warrigal Rd,2,u,585000,S,Marshall,22/08/2016,11.7,3125,,,,,,,,,
Burwood,19 Ardenne Cl,3,h,750000,VB,Fletchers,24/09/2016,11.7,3125,,,,,,,,,
Burwood,18 Brockhoff Dr,4,h,1250000,SA,Barry,24/09/2016,11.7,3125,4,2,2,499,220,2005,Monash,-37.8593,145.1101
Burwood,33 Cookson Wy,3,t,,SN,Biggin,24/09/2016,11.7,3125,,,,,,,,,
Burwood,26 Inverness Av,3,h,1116000,S,Buxton,24/09/2016,11.7,3125,,,,,,,,,
Burwood,3/37 Sixth Av,2,u,580000,S,Buxton,24/09/2016,11.7,3125,,,,,,,,,
Burwood,35 Barnes Av,3,h,,S,Marshall,25/02/2017,11.7,3125,,,,,,,,,
Burwood,2/35 Haig St,3,t,1165000,S,Buxton,25/02/2017,11.7,3125,,,,,,,,,
Burwood,15 Warren St,3,h,,SP,Marshall,25/02/2017,11.7,3125,3,2,2,406,166,2010,Whitehorse,-37.8477,145.1014
Burwood,6 Alimar Ct,4,h,1410000,S,Buxton,27/06/2016,11.7,3125,3,2,3,739,182,1970,Whitehorse,-37.8552,145.1292
Burwood,3/14 McCubbin St,3,t,,PI,Fletchers,27/06/2016,11.7,3125,3,2,2,154,,2010,Whitehorse,-37.8536,145.13
Burwood,1/26 Peacock St,5,h,1100000,S,Buxton,27/06/2016,11.7,3125,5,2,1,544,,,Whitehorse,-37.8525,145.1154
Burwood,1/7 Station St,4,t,880000,S,Ray,27/06/2016,11.7,3125,,,,,,,,,
Burwood,1/28 Waratah Av,4,h,,PI,Ray,27/06/2016,11.7,3125,,,,,,,,,
Burwood,37 Fulton Cr,3,h,1495000,S,Noel,27/11/2016,11.7,3125,,,,,,,,,
Burwood,2 Octavia Ct,4,h,1485000,S,Woodards,27/11/2016,11.7,3125,4,2,2,662,,,Monash,-37.8601,145.1007
Burwood,16 Renown St,3,h,2068000,S,Buxton,27/11/2016,11.7,3125,3,1,1,1101,,,Whitehorse,-37.8529,145.1222
Burwood,445 Warrigal Rd,10,h,1960000,S,Kay,27/11/2016,11.7,3125,,,,,,,,-37.8605,145.094
Burwood,10 Goold St,3,h,1000000,VB,Noel,28/05/2016,11.7,3125,3,1,1,589,,,Whitehorse,-37.855,145.118
Burwood,1/54 McIntyre St,4,u,800000,PI,Lindellas,28/05/2016,11.7,3125,4,2,1,0,150,1950,Whitehorse,-37.8507,145.109
Burwood,3/124 Highbury Rd,3,t,702000,S,Barry,28/08/2016,11.7,3125,3,2,1,170,106,2001,Monash,-37.8554,145.1089
Burwood,26 Waratah Av,2,h,,SN,Buxton,28/08/2016,11.7,3125,,,,,,,,,
Camberwell,28 Brinsley Rd,4,h,2650000,S,Jellis,3/9/2016,7.8,3124,4,2,1,652,189,1890,Boroondara,-37.8286,145.0686
Camberwell,2/1 Glen Iris Rd,3,t,1615000,S,Marshall,3/9/2016,7.8,3124,3,1,2,389,,,Boroondara,-37.8435,145.0695
Camberwell,6 Kalang Rd,3,h,,PN,Rayner,3/9/2016,7.8,3124,3,1,1,980,154,1930,Boroondara,-37.8441,145.0775
Camberwell,1288 Toorak Rd,4,h,3225000,SA,RT,3/9/2016,7.8,3124,4,3,2,934,,,Boroondara,-37.8496,145.0869
Camberwell,1/19 Alma Rd,3,h,,S,Marshall,3/12/2016,7.8,3124,3,2,2,332,,1995,Boroondara,-37.8372,145.0585
Camberwell,1/806 Burke Rd,2,u,1017000,S,Jellis,3/12/2016,7.8,3124,2,1,2,0,,1940,Boroondara,-37.8231,145.0585
Camberwell,4/2 Callanish Rd,2,u,729000,S,Noel,3/12/2016,7.8,3124,2,1,1,137,87,1970,Boroondara,-37.8459,145.088
Camberwell,49 Christowel St,5,h,2600000,VB,Marshall,3/12/2016,7.8,3124,5,4,1,708,348,1940,Boroondara,-37.8386,145.067
Camberwell,45 Fairview Av,4,h,,SP,Marshall,3/12/2016,7.8,3124,,,,,,,,,
Camberwell,1/21 Glencairn Av,2,u,,S,Jellis,3/12/2016,7.8,3124,,,,,,,,,
Camberwell,19 King St,3,h,,SN,RT,3/12/2016,7.8,3124,3,2,2,636,238,2002,Boroondara,-37.8357,145.0644
Camberwell,38 Sunnyside Av,3,h,,SN,RT,3/12/2016,7.8,3124,,,,,,,,,
Camberwell,10/1311 Toorak Rd,3,t,,PI,Jellis,3/12/2016,7.8,3124,,,,,,,,,
Camberwell,3/107 Wattle Valley Rd,3,h,1650000,S,Marshall,3/12/2016,7.8,3124,3,2,2,305,189,1998,Boroondara,-37.8365,145.0802
Camberwell,3A Braeside Av,3,h,,PI,Fletchers,4/3/2017,7.8,3124,,,,,,,,,
Camberwell,15 Butler St,4,h,,S,Jellis,4/3/2017,7.8,3124,4,3,1,481,204,1930,Boroondara,-37.8328,145.0608
Camberwell,3/1 Collings St,3,h,,PN,Woodards,4/3/2017,7.8,3124,,,,,,,,,
Camberwell,9 Dominic St,5,h,,S,Marshall,4/3/2017,7.8,3124,5,3,4,795,,1930,Boroondara,-37.8355,145.0836
Camberwell,19 Ellsworth Cr,3,t,1175000,VB,Jellis,4/3/2017,7.8,3124,,,,,,,,,
Camberwell,64 Fordham Av,5,h,2240000,S,Jellis,4/3/2017,7.8,3124,,,,,,,,,
Camberwell,25 Green St,4,h,,PN,Marshall,4/3/2017,7.8,3124,4,2,2,648,238,1930,Boroondara,-37.8385,145.0958
Camberwell,22 Netherway St,5,h,2860000,PI,Jellis,4/3/2017,7.8,3124,5,3,4,753,,1940,Boroondara,-37.842,145.0888
Camberwell,20 Orrong Cr,3,h,,S,Jellis,4/3/2017,7.8,3124,,,,,,,,,
Camberwell,1 Radnor St,4,h,,S,Jellis,4/3/2017,7.8,3124,4,2,2,649,214,1918,Boroondara,-37.8397,145.0622
Camberwell,81 Rowell Av,3,h,1910000,PI,Marshall,4/3/2017,7.8,3124,,,,,,,,,
Camberwell,1/569 Camberwell Rd,2,h,950000,SP,Jellis,4/6/2016,7.8,3124,2,1,2,230,,1994,Boroondara,-37.8448,145.0723
Camberwell,5 Gowar Av,4,h,2285000,PI,Jellis,4/6/2016,7.8,3124,,,,,,,,,
Camberwell,9/43 Inglesby Rd,2,u,615000,S,Noel,4/6/2016,7.8,3124,2,1,1,1107,68,1960,Boroondara,-37.8347,145.057
Camberwell,1/21 Kalang Rd,3,t,,SN,RT,4/6/2016,7.8,3124,3,2,2,337,133,1976,Boroondara,-37.844,145.0797
Camberwell,19 Lansell Cr,3,h,1950000,S,Marshall,4/6/2016,7.8,3124,,,,,,,,,
Camberwell,89 Radnor St,3,h,1987000,S,Jellis,4/6/2016,7.8,3124,3,2,2,706,164,1960,Boroondara,-37.8457,145.0611
Camberwell,3/28 Stodart St,2,u,683000,S,RT,4/6/2016,7.8,3124,2,1,1,146,86,1970,Boroondara,-37.8357,145.0697
Camberwell,2 Thomas St,3,h,1690000,PI,hockingstuart,4/6/2016,7.8,3124,3,2,1,777,154,1950,Boroondara,-37.8431,145.0962
Camberwell,19/1295 Toorak Rd,2,u,430000,VB,Jellis,4/6/2016,7.8,3124,2,1,1,0,56,2011,Boroondara,-37.8493,145.0877
Camberwell,3/926 Toorak Rd,2,u,717000,SP,Noel,4/6/2016,7.8,3124,2,1,1,136,,1960,Boroondara,-37.8469,145.0589
Camberwell,2 Webster St,4,h,,VB,Jellis,4/6/2016,7.8,3124,4,2,2,650,350,2008,Boroondara,-37.8367,145.0939
Camberwell,1/1 Glen Iris Rd,3,t,1300000,S,Fletchers,6/8/2016,7.8,3124,3,2,2,342,,,Boroondara,-37.8433,145.0695
Camberwell,1292 Toorak Rd,6,h,,SP,Jellis,6/8/2016,7.8,3124,6,2,1,914,360,1931,Boroondara,-37.8496,145.0873
Camberwell,4/196 Warrigal Rd,4,t,,S,Thomson,6/8/2016,7.8,3124,,,,,,,,,
Camberwell,4 Braeside Av,4,h,,S,Marshall,7/5/2016,7.8,3124,,,,,,,,,
Camberwell,68 Hunter Rd,4,h,2950000,VB,Fletchers,7/5/2016,7.8,3124,4,2,4,661,,,Boroondara,-37.8382,145.0904
Camberwell,18 Russell St,4,h,2600000,VB,Jellis,7/5/2016,7.8,3124,3,2,2,600,232,1897,Boroondara,-37.8237,145.0638
Camberwell,19 Thomas St,3,h,2325000,PI,Marshall,7/5/2016,7.8,3124,3,2,2,1133,131,1930,Boroondara,-37.8426,145.0943
Camberwell,551 Camberwell Rd,5,h,,S,Jellis,7/11/2016,7.8,3124,5,3,4,832,410,1950,Boroondara,-37.8434,145.0707
Camberwell,2/4 Seville St,2,u,,S,Jellis,7/11/2016,7.8,3124,2,1,1,156,,,Boroondara,-37.8421,145.068
Camberwell,3/220 Warrigal Rd,2,u,435000,SP,LITTLE,7/11/2016,7.8,3124,2,1,1,896,77,1960,Boroondara,-37.8479,145.0958
Camberwell,17 Granville St,5,h,,PN,RT,8/10/2016,7.8,3124,4,3,3,660,467,2015,Boroondara,-37.8393,145.0949
Camberwell,2 Oxford St,2,h,892000,S,hockingstuart,8/10/2016,7.8,3124,2,1,1,335,,,Boroondara,-37.8452,145.0959
Camberwell,8 Stanhope Gr,5,h,,S,Jellis,8/10/2016,7.8,3124,5,2,3,1040,,1910,Boroondara,-37.8234,145.0653
Camberwell,14 Callanish Rd,4,h,,SN,Garvey,10/9/2016,7.8,3124,3,3,2,425,334,1940,Boroondara,-37.8457,145.0867
Camberwell,29 Fairfield Av,4,h,3165000,S,Marshall,10/9/2016,7.8,3124,,,,,,,,,
Camberwell,3/40 Glen Iris Rd,4,h,1550000,PI,Marshall,10/9/2016,7.8,3124,,,,,,,,,
Camberwell,1/688 Inkerman Rd,2,u,522000,S,Jellis,10/9/2016,7.8,3124,,,,,,,,,
Camberwell,14 Marlborough Av,5,h,3360000,S,Marshall,10/9/2016,7.8,3124,,,,,,,,,
Camberwell,3/573 Riversdale Rd,2,t,900400,S,Noel,10/9/2016,7.8,3124,2,1,1,93,111,,Boroondara,-37.8314,145.0611
Camberwell,84 Bowen St,4,h,,SN,Kay,10/12/2016,7.8,3124,4,2,2,730,244,1890,Boroondara,-37.8449,145.0621
